support,itemset,GROUP_1,GROUP_2,HealthInsuranceCoverageRecode,HealthInsuranceCoverageRecode_group1,HealthInsuranceCoverageRecode_group2,HealthInsuranceCoverageRecode_div,length,support_count,condition
0.07244,"frozenset({'RelatedChild=no', 'StateCode=Florida', 'Sex=Man', 'WithADisability=no'})",2709,3622,0.7796797349530646,0.7390180878552972,0.7796797349530646,0.04066164709776743,4,3622.0,True
0.07238,"frozenset({'RelatedChild=no', 'StateCode=Florida', 'WithADisability=no', 'Region=South', 'CitizenshipStatus=Born in the U.S.'})",2092,3619,0.8389057750759878,0.7829827915869981,0.8389057750759878,0.05592298348898972,5,3619.0,True
0.07238,"frozenset({'RelatedChild=no', 'StateCode=Florida', 'WithADisability=no', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",2092,3619,0.8389057750759878,0.7829827915869981,0.8389057750759878,0.05592298348898972,5,3619.0,True
0.07238,"frozenset({'RelatedChild=no', 'StateCode=Florida', 'WithADisability=no', 'Nativity=yes', 'Region=South', 'CitizenshipStatus=Born in the U.S.'})",2092,3619,0.8389057750759878,0.7829827915869981,0.8389057750759878,0.05592298348898972,6,3619.0,True
0.07238,"frozenset({'RelatedChild=no', 'StateCode=Florida', 'CitizenshipStatus=Born in the U.S.', 'WithADisability=no'})",2092,3619,0.8389057750759878,0.7829827915869981,0.8389057750759878,0.05592298348898972,4,3619.0,True
0.0723,"frozenset({'RelatedChild=no', 'Age=>64.00', 'Nativity=yes', 'MaritalStatus=Married'})",1416,3615,0.9972337482710927,0.9957627118644068,0.9972337482710927,0.0014710364066858883,4,3615.0,True
0.07228,"frozenset({'RelatedChild=no', 'Sex=Man', 'WithADisability=no', 'Nativity=yes', 'MaritalStatus=Married', 'Age=50.00-64.00'})",2720,3614,0.9277808522412839,0.9158088235294117,0.9277808522412839,0.011972028711872196,6,3614.0,True
0.07222,"frozenset({'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=no', 'MaritalStatus=Married'})",2733,3611,0.7230684021046802,0.6721551408708379,0.7230684021046802,0.05091326123384221,4,3611.0,True
0.0722,"frozenset({'StateCode=New York', 'RaceEthnicity=White alone', 'Nativity=yes', 'WithADisability=no'})",1880,3610,0.9451523545706371,0.926595744680851,0.9451523545706371,0.018556609889786024,4,3610.0,True
0.0722,"frozenset({'Region=Northeast', 'StateCode=New York', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes'})",1880,3610,0.9451523545706371,0.926595744680851,0.9451523545706371,0.018556609889786024,5,3610.0,True
0.0722,"frozenset({'RelatedChild=no', 'CitizenshipStatus=Not a citizen of the U.S.', 'Nativity=no', 'MaritalStatus=Married'})",2849,3610,0.6454293628808865,0.6016146016146016,0.6454293628808865,0.04381476126628492,4,3610.0,True
0.0722,"frozenset({'RelatedChild=no', 'CitizenshipStatus=Not a citizen of the U.S.', 'MaritalStatus=Married'})",2849,3610,0.6454293628808865,0.6016146016146016,0.6454293628808865,0.04381476126628492,3,3610.0,True
0.07204,"frozenset({'Age=>64.00', 'CitizenshipStatus=Born in the U.S.', 'Nativity=yes', 'MaritalStatus=Married'})",1394,3602,0.9969461410327596,0.9949784791965567,0.9969461410327596,0.001967661836202894,4,3602.0,True
0.07204,"frozenset({'Age=>64.00', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Married'})",1394,3602,0.9969461410327596,0.9949784791965567,0.9969461410327596,0.001967661836202894,3,3602.0,True
0.07204,"frozenset({'RelatedChild=no', 'Nativity=no', 'Sex=Woman', 'WithADisability=no'})",1866,3602,0.7784564131038312,0.6939978563772776,0.7784564131038312,0.08445855672655356,4,3602.0,True
0.072,"frozenset({'Region=Midwest', 'WithADisability=no', 'MaritalStatus=Married'})",2103,3600,0.9383333333333334,0.9172610556348074,0.9383333333333334,0.021072277698525932,3,3600.0,True
0.07192,"frozenset({'Sex=Man', 'RaceEthnicity=White alone', 'WithADisability=no', 'Age=17.00-34.00', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married'})",2616,3596,0.8031145717463849,0.7744648318042814,0.8031145717463849,0.028649739942103514,6,3596.0,True
0.07192,"frozenset({'Sex=Man', 'RaceEthnicity=White alone', 'WithADisability=no', 'Nativity=yes', 'Age=17.00-34.00', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married'})",2616,3596,0.8031145717463849,0.7744648318042814,0.8031145717463849,0.028649739942103514,7,3596.0,True
0.0719,"frozenset({'Region=South', 'RaceEthnicity=White alone', 'MaritalStatus=Never Married', 'CitizenshipStatus=Born in the U.S.'})",1477,3595,0.7674547983310153,0.6113744075829384,0.7674547983310153,0.1560803907480769,4,3595.0,True
0.0719,"frozenset({'RaceEthnicity=White alone', 'Nativity=yes', 'Region=South', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married'})",1477,3595,0.7674547983310153,0.6113744075829384,0.7674547983310153,0.1560803907480769,5,3595.0,True
0.0718,"frozenset({'StateCode=Pennsylvania', 'RaceEthnicity=White alone', 'WithADisability=no'})",2039,3590,0.9144846796657382,0.8886709171162335,0.9144846796657382,0.025813762549504737,3,3590.0,True
0.0718,"frozenset({'StateCode=Pennsylvania', 'Region=Northeast', 'RaceEthnicity=White alone', 'WithADisability=no'})",2039,3590,0.9144846796657382,0.8886709171162335,0.9144846796657382,0.025813762549504737,4,3590.0,True
0.07178,"frozenset({'StateCode=Florida', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.', 'WithADisability=no'})",1863,3589,0.8464753413207021,0.7675791733762748,0.8464753413207021,0.07889616794442733,4,3589.0,True
0.07178,"frozenset({'StateCode=Florida', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'Region=South', 'CitizenshipStatus=Born in the U.S.'})",1863,3589,0.8464753413207021,0.7675791733762748,0.8464753413207021,0.07889616794442733,6,3589.0,True
0.07178,"frozenset({'StateCode=Florida', 'WithADisability=no', 'RaceEthnicity=White alone', 'Region=South', 'CitizenshipStatus=Born in the U.S.'})",1863,3589,0.8464753413207021,0.7675791733762748,0.8464753413207021,0.07889616794442733,5,3589.0,True
0.07178,"frozenset({'StateCode=Florida', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",1863,3589,0.8464753413207021,0.7675791733762748,0.8464753413207021,0.07889616794442733,5,3589.0,True
0.07174,"frozenset({'RelatedChild=no', 'Region=South', 'Nativity=no', 'WithADisability=no'})",2704,3587,0.5837747421243379,0.5162721893491125,0.5837747421243379,0.06750255277522543,4,3587.0,True
0.07174,"frozenset({'RelatedChild=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.', 'WithADisability=yes'})",1661,3587,0.9395037635907444,0.9102950030102348,0.9395037635907444,0.029208760580509585,5,3587.0,True
0.07174,"frozenset({'RelatedChild=no', 'RaceEthnicity=White alone', 'WithADisability=yes', 'CitizenshipStatus=Born in the U.S.'})",1661,3587,0.9395037635907444,0.9102950030102348,0.9395037635907444,0.029208760580509585,4,3587.0,True
0.07174,"frozenset({'RaceEthnicity=White alone', 'Age=<17.00', 'WithADisability=no'})",199,3587,0.9389461945915807,0.8743718592964824,0.9389461945915807,0.06457433529509826,3,3587.0,True
0.07172,"frozenset({'Region=Midwest', 'StateCode=Ohio', 'RaceEthnicity=White alone', 'Nativity=yes'})",1870,3586,0.9235917456776352,0.8973262032085562,0.9235917456776352,0.026265542469079084,4,3586.0,True
0.07172,"frozenset({'StateCode=Ohio', 'RaceEthnicity=White alone', 'Nativity=yes'})",1870,3586,0.9235917456776352,0.8973262032085562,0.9235917456776352,0.026265542469079084,3,3586.0,True
0.0717,"frozenset({'Sex=Man', 'RaceEthnicity=White alone', 'Nativity=yes', 'MaritalStatus=Married', 'Region=South'})",2514,3585,0.8725244072524407,0.8385043754972156,0.8725244072524407,0.034020031755225166,5,3585.0,True
0.0716,"frozenset({'Age=<17.00', 'RaceEthnicity=White alone', 'MaritalStatus=Never Married', 'WithADisability=no'})",198,3580,0.9391061452513967,0.8787878787878788,0.9391061452513967,0.0603182664635179,4,3580.0,True
0.07154,"frozenset({'RelatedChild=no', 'WithADisability=no', 'Region=Midwest', 'MaritalStatus=Married'})",2086,3577,0.9393346379647749,0.9185043144774688,0.9393346379647749,0.02083032348730607,4,3577.0,True
0.0715,"frozenset({'RelatedChild=yes', 'Nativity=yes', 'RaceEthnicity=White alone'})",194,3575,0.9462937062937062,0.9175257731958762,0.9462937062937062,0.02876793309782999,3,3575.0,True
0.0715,"frozenset({'RelatedChild=yes', 'Age=<17.00', 'RaceEthnicity=White alone', 'Nativity=yes'})",194,3575,0.9462937062937062,0.9175257731958762,0.9462937062937062,0.02876793309782999,4,3575.0,True
0.07148,"frozenset({'Region=Midwest', 'StateCode=Ohio', 'WithADisability=no'})",1890,3574,0.908505875769446,0.8793650793650793,0.908505875769446,0.02914079640436662,3,3574.0,True
0.07148,"frozenset({'StateCode=Ohio', 'WithADisability=no'})",1890,3574,0.908505875769446,0.8793650793650793,0.908505875769446,0.02914079640436662,2,3574.0,True
0.0714,"frozenset({'Region=Northeast', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'MaritalStatus=Married'})",2116,3570,0.9602240896358544,0.9513232514177694,0.9602240896358544,0.008900838218084961,5,3570.0,True
0.07138,"frozenset({'StateCode=Florida', 'Sex=Man', 'Nativity=yes', 'Region=South'})",2340,3569,0.8075091061922107,0.7585470085470085,0.8075091061922107,0.04896209764520221,4,3569.0,True
0.07138,"frozenset({'StateCode=Ohio', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.'})",1861,3569,0.9235079854300925,0.8973670069854917,0.9235079854300925,0.026140978444600838,3,3569.0,True
0.07138,"frozenset({'StateCode=Florida', 'Sex=Man', 'Nativity=yes'})",2340,3569,0.8075091061922107,0.7585470085470085,0.8075091061922107,0.04896209764520221,3,3569.0,True
0.07138,"frozenset({'StateCode=Ohio', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.', 'Nativity=yes'})",1861,3569,0.9235079854300925,0.8973670069854917,0.9235079854300925,0.026140978444600838,4,3569.0,True
0.07138,"frozenset({'RelatedChild=yes', 'RaceEthnicity=White alone', 'Age=<17.00', 'Nativity=yes', 'MaritalStatus=Never Married'})",194,3569,0.9462034183244606,0.9175257731958762,0.9462034183244606,0.028677645128584395,5,3569.0,True
0.07138,"frozenset({'StateCode=Ohio', 'RaceEthnicity=White alone', 'Nativity=yes', 'Region=Midwest', 'CitizenshipStatus=Born in the U.S.'})",1861,3569,0.9235079854300925,0.8973670069854917,0.9235079854300925,0.026140978444600838,5,3569.0,True
0.07138,"frozenset({'RelatedChild=yes', 'MaritalStatus=Never Married', 'RaceEthnicity=White alone', 'Nativity=yes'})",194,3569,0.9462034183244606,0.9175257731958762,0.9462034183244606,0.028677645128584395,4,3569.0,True
0.07138,"frozenset({'Region=Midwest', 'StateCode=Ohio', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.'})",1861,3569,0.9235079854300925,0.8973670069854917,0.9235079854300925,0.026140978444600838,4,3569.0,True
0.07134,"frozenset({'Nativity=no', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'MaritalStatus=Married'})",2696,3567,0.728062797869358,0.6780415430267063,0.728062797869358,0.05002125484265174,5,3567.0,True
0.07132,"frozenset({'Sex=Woman', 'Age=17.00-34.00'})",1044,3566,0.8401570386988222,0.7308429118773946,0.8401570386988222,0.1093141268214276,2,3566.0,True
0.07128,"frozenset({'Region=Midwest', 'RaceEthnicity=White alone', 'MaritalStatus=Married'})",2059,3564,0.94668911335578,0.9261777561923263,0.94668911335578,0.020511357163453647,3,3564.0,True
0.07128,"frozenset({'RelatedChild=no', 'Sex=Man', 'RaceEthnicity=White alone', 'WithADisability=no', 'Age=17.00-34.00', 'MaritalStatus=Never Married'})",2639,3564,0.7721661054994389,0.7366426676771505,0.7721661054994389,0.035523437822288395,6,3564.0,True
0.07128,"frozenset({'RelatedChild=no', 'Age=>64.00', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Married'})",1390,3564,0.9971941638608305,0.99568345323741,0.9971941638608305,0.0015107106234204526,4,3564.0,True
0.07128,"frozenset({'RelatedChild=no', 'Nativity=yes', 'MaritalStatus=Married', 'Age=>64.00', 'CitizenshipStatus=Born in the U.S.'})",1390,3564,0.9971941638608305,0.99568345323741,0.9971941638608305,0.0015107106234204526,5,3564.0,True
0.07126,"frozenset({'RelatedChild=no', 'Sex=Man', 'WithADisability=no', 'Nativity=yes', 'Region=South', 'StateCode=Texas'})",2593,3563,0.7718214987370193,0.7284998071731585,0.7718214987370193,0.04332169156386079,6,3563.0,True
0.07126,"frozenset({'RelatedChild=no', 'Sex=Man', 'WithADisability=no', 'Nativity=yes', 'StateCode=Texas'})",2593,3563,0.7718214987370193,0.7284998071731585,0.7718214987370193,0.04332169156386079,5,3563.0,True
0.07126,"frozenset({'WithADisability=no', 'Nativity=yes', 'Sex=Woman', 'Region=South', 'CitizenshipStatus=Born in the U.S.'})",753,3563,0.8585461689587426,0.7051792828685259,0.8585461689587426,0.15336688609021665,5,3563.0,True
0.07126,"frozenset({'Sex=Woman', 'Region=South', 'CitizenshipStatus=Born in the U.S.', 'WithADisability=no'})",753,3563,0.8585461689587426,0.7051792828685259,0.8585461689587426,0.15336688609021665,4,3563.0,True
0.07122,"frozenset({'CitizenshipStatus=Not a citizen of the U.S.', 'RaceEthnicity=White alone'})",2859,3561,0.5529345689413087,0.5033228401538999,0.5529345689413087,0.049611728787408715,2,3561.0,True
0.07122,"frozenset({'Region=Northeast', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'MaritalStatus=Married'})",2110,3561,0.9606852007862959,0.9516587677725118,0.9606852007862959,0.009026433013784141,6,3561.0,True
0.07122,"frozenset({'CitizenshipStatus=Not a citizen of the U.S.', 'RaceEthnicity=White alone', 'Nativity=no'})",2859,3561,0.5529345689413087,0.5033228401538999,0.5529345689413087,0.049611728787408715,3,3561.0,True
0.07118,"frozenset({'RelatedChild=no', 'StateCode=Pennsylvania', 'RaceEthnicity=White alone', 'Nativity=yes'})",2132,3559,0.9291935937060972,0.9099437148217636,0.9291935937060972,0.019249878884333604,4,3559.0,True
0.07118,"frozenset({'StateCode=Pennsylvania', 'Region=Northeast', 'RelatedChild=no', 'RaceEthnicity=White alone', 'Nativity=yes'})",2132,3559,0.9291935937060972,0.9099437148217636,0.9291935937060972,0.019249878884333604,5,3559.0,True
0.07114,"frozenset({'StateCode=New York', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.', 'WithADisability=no'})",1851,3557,0.9454596570143379,0.9265262020529443,0.9454596570143379,0.018933454961393537,4,3557.0,True
0.07114,"frozenset({'Region=Northeast', 'StateCode=New York', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",1851,3557,0.9454596570143379,0.9265262020529443,0.9454596570143379,0.018933454961393537,6,3557.0,True
0.07114,"frozenset({'StateCode=New York', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",1851,3557,0.9454596570143379,0.9265262020529443,0.9454596570143379,0.018933454961393537,5,3557.0,True
0.07114,"frozenset({'Region=Northeast', 'StateCode=New York', 'WithADisability=no', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.'})",1851,3557,0.9454596570143379,0.9265262020529443,0.9454596570143379,0.018933454961393537,5,3557.0,True
0.07112,"frozenset({'RelatedChild=no', 'RaceEthnicity=Some other race alone'})",2747,3556,0.718503937007874,0.6818347287950491,0.718503937007874,0.03666920821282482,2,3556.0,True
0.07112,"frozenset({'RelatedChild=no', 'Sex=Man', 'RaceEthnicity=White alone', 'Nativity=yes', 'MaritalStatus=Married', 'Region=South'})",2494,3556,0.8765466816647919,0.843223736968725,0.8765466816647919,0.03332294469606689,6,3556.0,True
0.07104,"frozenset({'Region=Midwest', 'RaceEthnicity=White alone', 'StateCode=Illinois'})",1880,3552,0.9214527027027027,0.8882978723404256,0.9214527027027027,0.03315483036227718,3,3552.0,True
0.07104,"frozenset({'Region=West', 'WithADisability=no', 'RaceEthnicity=White alone', 'MaritalStatus=Married'})",2161,3552,0.9039977477477478,0.8648773715872281,0.9039977477477478,0.039120376160519665,4,3552.0,True
0.07104,"frozenset({'Region=West', 'WithADisability=no', 'RaceEthnicity=White alone', 'MaritalStatus=Married', 'StateCode=California'})",2161,3552,0.9039977477477478,0.8648773715872281,0.9039977477477478,0.039120376160519665,5,3552.0,True
0.07104,"frozenset({'RaceEthnicity=White alone', 'StateCode=Illinois'})",1880,3552,0.9214527027027027,0.8882978723404256,0.9214527027027027,0.03315483036227718,2,3552.0,True
0.07104,"frozenset({'StateCode=California', 'RaceEthnicity=White alone', 'MaritalStatus=Married', 'WithADisability=no'})",2161,3552,0.9039977477477478,0.8648773715872281,0.9039977477477478,0.039120376160519665,4,3552.0,True
0.071,"frozenset({'RelatedChild=no', 'LanguageOtherThanEnglishSpokenAtHome=Spanish', 'Nativity=yes'})",2261,3550,0.8019718309859155,0.7527642636001769,0.8019718309859155,0.049207567385738615,3,3550.0,True
0.07094,"frozenset({'Sex=Man', 'WithADisability=no', 'MaritalStatus=Married', 'Age=50.00-64.00', 'CitizenshipStatus=Born in the U.S.'})",2670,3547,0.9281082605018325,0.9168539325842696,0.9281082605018325,0.011254327917562867,5,3547.0,True
0.07094,"frozenset({'Sex=Man', 'WithADisability=no', 'Nativity=yes', 'MaritalStatus=Married', 'Age=50.00-64.00', 'CitizenshipStatus=Born in the U.S.'})",2670,3547,0.9281082605018325,0.9168539325842696,0.9281082605018325,0.011254327917562867,6,3547.0,True
0.0709,"frozenset({'RelatedChild=no', 'Region=South', 'MaritalStatus=Never Married'})",2268,3545,0.6473906911142454,0.5599647266313933,0.6473906911142454,0.08742596448285211,3,3545.0,True
0.07078,"frozenset({'Age=<17.00', 'RelatedChild=yes', 'CitizenshipStatus=Born in the U.S.', 'RaceEthnicity=White alone'})",193,3539,0.9468776490534049,0.917098445595855,0.9468776490534049,0.02977920345754992,4,3539.0,True
0.07078,"frozenset({'RelatedChild=yes', 'RaceEthnicity=White alone', 'Age=<17.00', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",193,3539,0.9468776490534049,0.917098445595855,0.9468776490534049,0.02977920345754992,5,3539.0,True
0.07078,"frozenset({'RelatedChild=yes', 'CitizenshipStatus=Born in the U.S.', 'RaceEthnicity=White alone', 'Nativity=yes'})",193,3539,0.9468776490534049,0.917098445595855,0.9468776490534049,0.02977920345754992,4,3539.0,True
0.07078,"frozenset({'RelatedChild=yes', 'CitizenshipStatus=Born in the U.S.', 'RaceEthnicity=White alone'})",193,3539,0.9468776490534049,0.917098445595855,0.9468776490534049,0.02977920345754992,3,3539.0,True
0.07076,"frozenset({'Nativity=no', 'RelatedChild=no', 'Sex=Man', 'RaceEthnicity=White alone', 'WithADisability=no'})",2997,3538,0.6577162238552855,0.6179512846179512,0.6577162238552855,0.03976493923733426,5,3538.0,True
0.07074,"frozenset({'RelatedChild=no', 'Sex=Man', 'WithADisability=no', 'MaritalStatus=Married', 'Age=50.00-64.00', 'CitizenshipStatus=Born in the U.S.'})",2663,3537,0.9287531806615776,0.9170108899737138,0.9287531806615776,0.01174229068786381,6,3537.0,True
0.07074,"frozenset({'RelatedChild=no', 'Sex=Man', 'WithADisability=no', 'Nativity=yes', 'MaritalStatus=Married', 'Age=50.00-64.00', 'CitizenshipStatus=Born in the U.S.'})",2663,3537,0.9287531806615776,0.9170108899737138,0.9287531806615776,0.01174229068786381,7,3537.0,True
0.0707,"frozenset({'Sex=Man', 'RaceEthnicity=White alone', 'WithADisability=no', 'Nativity=yes', 'Region=South', 'StateCode=Texas'})",2319,3535,0.7728429985855728,0.7136696852091419,0.7728429985855728,0.05917331337643095,6,3535.0,True
0.0707,"frozenset({'Sex=Man', 'RaceEthnicity=White alone', 'Nativity=yes', 'WithADisability=no', 'StateCode=Texas'})",2319,3535,0.7728429985855728,0.7136696852091419,0.7728429985855728,0.05917331337643095,5,3535.0,True
0.07068,"frozenset({'RelatedChild=no', 'StateCode=New York', 'CitizenshipStatus=Born in the U.S.', 'WithADisability=no'})",2043,3534,0.9374646293152236,0.920704845814978,0.9374646293152236,0.01675978350024554,4,3534.0,True
0.07068,"frozenset({'StateCode=New York', 'Region=Northeast', 'RelatedChild=no', 'WithADisability=no', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",2043,3534,0.9374646293152236,0.920704845814978,0.9374646293152236,0.01675978350024554,6,3534.0,True
0.07068,"frozenset({'StateCode=New York', 'Region=Northeast', 'RelatedChild=no', 'WithADisability=no', 'CitizenshipStatus=Born in the U.S.'})",2043,3534,0.9374646293152236,0.920704845814978,0.9374646293152236,0.01675978350024554,5,3534.0,True
0.07068,"frozenset({'StateCode=New York', 'RelatedChild=no', 'WithADisability=no', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",2043,3534,0.9374646293152236,0.920704845814978,0.9374646293152236,0.01675978350024554,5,3534.0,True
0.07066,"frozenset({'RelatedChild=yes', 'MaritalStatus=Never Married', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.'})",193,3533,0.9467874327766771,0.917098445595855,0.9467874327766771,0.029688987180822135,4,3533.0,True
0.07066,"frozenset({'RelatedChild=yes', 'RaceEthnicity=White alone', 'Age=<17.00', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married'})",193,3533,0.9467874327766771,0.917098445595855,0.9467874327766771,0.029688987180822135,6,3533.0,True
0.07066,"frozenset({'RelatedChild=yes', 'RaceEthnicity=White alone', 'Age=<17.00', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married'})",193,3533,0.9467874327766771,0.917098445595855,0.9467874327766771,0.029688987180822135,5,3533.0,True
0.07066,"frozenset({'RelatedChild=yes', 'RaceEthnicity=White alone', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married'})",193,3533,0.9467874327766771,0.917098445595855,0.9467874327766771,0.029688987180822135,5,3533.0,True
0.07064,"frozenset({'Sex=Woman', 'Region=South', 'RaceEthnicity=White alone', 'Nativity=yes'})",714,3532,0.8703284258210645,0.711484593837535,0.8703284258210645,0.15884383198352947,4,3532.0,True
0.07062,"frozenset({'Region=Northeast', 'StateCode=New York', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone'})",2110,3531,0.9331634097989239,0.9142180094786729,0.9331634097989239,0.018945400320250938,5,3531.0,True
0.07062,"frozenset({'RelatedChild=no', 'StateCode=New York', 'RaceEthnicity=White alone', 'WithADisability=no'})",2110,3531,0.9331634097989239,0.9142180094786729,0.9331634097989239,0.018945400320250938,4,3531.0,True
0.07062,"frozenset({'RelatedChild=no', 'RaceEthnicity=White alone', 'Region=Midwest', 'MaritalStatus=Married'})",2043,3531,0.9476069102237327,0.9275575134605971,0.9476069102237327,0.020049396763135552,4,3531.0,True
0.07058,"frozenset({'Age=>64.00', 'Sex=Man', 'RaceEthnicity=White alone'})",1821,3529,0.9914990082176254,0.9868204283360791,0.9914990082176254,0.0046785798815462964,3,3529.0,True
0.07056,"frozenset({'Region=Northeast', 'WithADisability=no', 'RaceEthnicity=White alone', 'MaritalStatus=Married', 'CitizenshipStatus=Born in the U.S.'})",2091,3528,0.9603174603174603,0.9512195121951219,0.9603174603174603,0.00909794812233844,5,3528.0,True
0.07056,"frozenset({'Region=Northeast', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'MaritalStatus=Married', 'CitizenshipStatus=Born in the U.S.'})",2091,3528,0.9603174603174603,0.9512195121951219,0.9603174603174603,0.00909794812233844,6,3528.0,True
0.07054,"frozenset({'StateCode=Pennsylvania', 'Region=Northeast', 'RelatedChild=no', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.'})",2115,3527,0.9294017578678764,0.9101654846335697,0.9294017578678764,0.019236273234306656,5,3527.0,True
0.07054,"frozenset({'StateCode=Pennsylvania', 'RelatedChild=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",2115,3527,0.9294017578678764,0.9101654846335697,0.9294017578678764,0.019236273234306656,5,3527.0,True
0.07054,"frozenset({'StateCode=Pennsylvania', 'Region=Northeast', 'RelatedChild=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",2115,3527,0.9294017578678764,0.9101654846335697,0.9294017578678764,0.019236273234306656,6,3527.0,True
0.07054,"frozenset({'RelatedChild=no', 'StateCode=Pennsylvania', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.'})",2115,3527,0.9294017578678764,0.9101654846335697,0.9294017578678764,0.019236273234306656,4,3527.0,True
0.07052,"frozenset({'Region=Midwest', 'Nativity=yes', 'MaritalStatus=Married'})",2000,3526,0.9583096993760635,0.943,0.9583096993760635,0.015309699376063524,3,3526.0,True
0.07048,"frozenset({'Region=West', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'MaritalStatus=Married', 'StateCode=California'})",2138,3524,0.905788876276958,0.8671655753040225,0.905788876276958,0.03862330097293554,6,3524.0,True
0.07048,"frozenset({'Region=West', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'MaritalStatus=Married'})",2138,3524,0.905788876276958,0.8671655753040225,0.905788876276958,0.03862330097293554,5,3524.0,True
0.07048,"frozenset({'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'MaritalStatus=Married', 'StateCode=California'})",2138,3524,0.905788876276958,0.8671655753040225,0.905788876276958,0.03862330097293554,5,3524.0,True
0.07046,"frozenset({'Sex=Man', 'Nativity=yes', 'Age=34.00-50.00', 'MaritalStatus=Married'})",2600,3523,0.9029236446210616,0.8834615384615384,0.9029236446210616,0.01946210615952315,4,3523.0,True
0.07038,"frozenset({'Region=Northeast', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'MaritalStatus=Married', 'CitizenshipStatus=Born in the U.S.'})",2085,3519,0.9607843137254902,0.951558752997602,0.9607843137254902,0.009225560727888271,7,3519.0,True
0.07038,"frozenset({'Region=Northeast', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'MaritalStatus=Married', 'CitizenshipStatus=Born in the U.S.'})",2085,3519,0.9607843137254902,0.951558752997602,0.9607843137254902,0.009225560727888271,6,3519.0,True
0.07028,"frozenset({'Age=50.00-64.00', 'Region=South', 'WithADisability=no'})",2341,3514,0.7794536141149687,0.7334472447671935,0.7794536141149687,0.046006369347775244,3,3514.0,True
0.07014,"frozenset({'Sex=Man', 'RaceEthnicity=White alone', 'Nativity=yes', 'WithADisability=no', 'StateCode=California'})",2158,3507,0.9050470487596236,0.8841519925857275,0.9050470487596236,0.020895056173896087,5,3507.0,True
0.07014,"frozenset({'Region=West', 'Sex=Man', 'RaceEthnicity=White alone', 'Nativity=yes', 'WithADisability=no'})",2158,3507,0.9050470487596236,0.8841519925857275,0.9050470487596236,0.020895056173896087,5,3507.0,True
0.07014,"frozenset({'Region=West', 'Sex=Man', 'RaceEthnicity=White alone', 'WithADisability=no', 'Nativity=yes', 'StateCode=California'})",2158,3507,0.9050470487596236,0.8841519925857275,0.9050470487596236,0.020895056173896087,6,3507.0,True
